date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2017-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,2.3,3.9,5.9,7.6,9.1,10.3,11,11.7,12.1,12.3,12.3,12.1,11.4,10.6,9.8,9.1,7.7,6.3,4.7,3,1.4,0.4,0.1,0,0,0,0,0,0,0,0
2017-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.2,2.6,4.4,6.4,8.4,10.1,11.7,12.5,13.1,13.4,13.6,13.8,13.5,12.8,12,11.1,10,8.5,6.6,4.8,3.1,1.5,0.5,0.1,0,0,0,0,0,0,0,0
2017-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,2.2,3.8,5.4,7.1,8.7,9.8,10.3,10.5,10.9,11.5,12.1,12,11.9,11.4,10.2,9.2,7.8,6.3,4.9,3.1,1.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0
2017-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,2.2,3.8,5.6,7.2,8.5,9.5,10.4,11.4,11.3,11.3,11,10.9,10.8,10.7,10,8.8,7.7,6.3,4.6,2.8,1.4,0.5,0.1,0,0,0,0,0,0,0,0,0,0
2017-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,2.3,4.1,5.9,7.8,9.4,10.7,11,11.2,11.4,11,11.3,11,10.2,9.8,9.1,8.4,7.1,6,4.4,2.7,1.2,0.4,0.1,0,0,0,0,0,0,0,0,0,0
2017-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,2.2,3.6,5.4,7.4,8.9,10.1,10.6,11,11.3,11.7,11.8,11.3,10.8,9.7,9,7.9,6.6,5.5,4.1,2.5,1.2,0.4,0.1,0,0,0,0,0,0,0,0,0,0
2017-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.8,3.2,4.8,6.7,7.9,9.1,9.9,10.5,10.7,10.8,10.6,10.1,9.8,9.4,8.5,7.6,6.8,5.4,3.9,2.3,1.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0
2017-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,2.4,4,5.9,7.8,9.4,10.5,11.1,11.8,12.3,12.5,12.7,12.3,11.8,11,10.1,9,7.6,6.1,4.5,2.7,1.3,0.4,0.1,0,0,0,0,0,0,0,0,0,0
2017-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.1,2.6,4.4,6.5,8.3,9.9,10.9,11.8,12.3,12.7,12.8,12.7,12.2,11.7,11.7,10.8,9.3,7.5,5.5,3.8,2.2,1,0.3,0.1,0,0,0,0,0,0,0,0,0,0
2017-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,2.2,4,5.6,7.1,8.4,9.4,9.9,10.1,10.5,10.7,11.1,10.4,9.7,9,8.1,7.5,6.6,5.2,3.6,1.9,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0
2017-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,2,3.3,4.6,5.9,7.3,8.5,9.2,9.8,9.9,9.5,9.6,9.5,9.3,8.7,8,6.9,5.7,4.5,3.2,1.9,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0
2017-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,2.3,3.9,5.7,7.3,8.8,10.1,10.9,11.5,11.8,12,12.1,12,11.6,11,10.2,9.1,7.6,6,4.2,2.4,1,0.3,0,0,0,0,0,0,0,0,0,0,0
2017-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,2.1,3.7,5.5,7.3,8.9,10.4,11.3,11.9,11.9,11.8,11.3,10.9,10.9,10.5,9.6,8.8,7.6,5.7,4.1,2.4,1,0.2,0,0,0,0,0,0,0,0,0,0,0
2017-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.9,3.5,5.2,7.1,8.7,10,11.1,11.8,11.9,12.1,11.6,11.5,10.9,10.7,10.2,9.1,7.5,5.9,4.2,2.4,1,0.2,0,0,0,0,0,0,0,0,0,0,0
2017-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,2,3.7,5.6,7.5,9.2,10.7,11.4,12.1,12.3,12.6,12.7,12.3,12.2,11.9,11.3,9.9,8.1,6.4,4.4,2.4,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0
2017-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,2.2,3.9,5.9,7.8,9.5,10.9,12.2,13,13.2,13.6,13.8,13.6,13.2,12.6,11.5,10.1,8,6,4.1,2.1,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,2.4,4.2,5.7,7.6,8.9,9.9,10.7,11.8,12.9,13.1,13.2,13.4,13.1,12.1,11.8,10.5,8.6,6.7,4.5,2.3,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0
2017-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,2.4,4.2,6.1,8.1,9.9,11.3,11.9,12.7,13,13,13,12.5,11.7,10.7,9.7,8.6,7.1,5.5,3.7,2,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.9,3.4,5,6.7,8,9.3,10.1,10.6,11,11.3,11.5,11.4,10.9,10.4,9.1,7.8,6.4,5.1,3.6,1.9,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.7,3,4.5,6.1,7.4,8.4,9.1,9.9,10.5,10.7,10.7,10.2,9.5,9.1,8.3,7.3,5.8,4.3,2.9,1.5,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.8,3.2,4.5,6,7.1,7.9,8.9,9.4,9.7,9.7,9.7,9.3,8.7,7.9,7.3,6.3,5,3.7,2.4,1.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.6,2.6,3.6,4.7,5.8,6.5,7.1,7.5,8.5,8.5,8.4,8.3,7.5,6.7,5.7,5.1,4.2,3.3,2.4,1.3,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,1.9,2.8,4.2,5.4,6.3,7.6,8.4,9.2,9.8,10.4,10.6,10.1,9.3,8.3,7.1,6,4.5,2.8,1.4,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.9,3.7,5.4,7.1,8.4,9.5,11,11.8,12.2,12.2,12.1,11.5,11,9.8,8.8,7.7,6.2,4.2,2.6,1.4,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.6,2.7,4.2,5.6,6.8,8,8.8,9.6,10,10.2,10,9.6,8.7,7.8,6.9,5.9,4.6,3.4,2.1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.8,3,4.4,5.8,6.9,7.4,8.4,9.3,9.6,10,9.7,9.6,9.5,9.1,8.5,7,5.5,3.8,2.5,1.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,1.4,2.4,3.4,4.4,5.2,6.2,7.3,8,8.2,8,7.2,7.1,7.1,6.8,6.1,5.1,4.6,3.4,2.1,1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.7,3.1,4.6,6.3,7.9,9.2,10.2,10.8,11.1,11.3,11.1,10.6,10,9.2,8,6.8,5.4,3.9,2.4,1.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,2.7,4.3,5.9,7.3,8.6,9.5,10,10.4,10.4,10,9.5,8.8,8.4,7.9,6.8,5.4,4,2.5,1.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.7,3.2,4.8,6.4,8.1,9.3,10.4,11.1,11.6,12,11.9,11.5,11.1,10.3,9.4,8.1,6.5,4.7,2.9,1.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.9,3.5,5.2,6.8,8.2,9.4,10.3,11,11.2,11.3,11.4,11.2,10.7,9.9,9,7.6,6.2,4.6,2.7,1.2,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.4,2.5,3.9,5.3,6.5,7.6,8.7,9.7,10.1,10.3,9.9,9.3,8.7,8.2,7.6,6.6,5.1,3.5,2,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.2,2.4,4,5.7,7.1,8.4,9.4,9.8,10.2,10.3,9.7,9.3,8.5,7.7,7,5.8,4.5,3.3,1.8,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.3,2.5,4,5.7,7.2,8.6,9.6,10.3,10.3,10.1,9.6,9.1,8.3,7.6,6.7,5.9,4.9,3.6,2,0.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.1,2.1,3.6,5.4,7,7.9,8.6,9.2,9.2,9,8.9,8.9,8.8,8.4,7.4,6.4,5.4,3.8,2.3,1.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0
2017-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.3,2.6,4.2,6,7.4,9,10,10.4,10.8,11.1,10.9,10.5,10,8.7,8,7,5.8,4.3,2.5,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.4,2.8,4.3,6,7.7,8.8,9.7,9.9,10.2,9.9,10.2,10.1,9.3,8.4,7.5,6.4,5.2,3.9,2.3,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.4,2.8,4.4,6.2,7.9,9.3,10.3,11.1,11.5,11.6,11.3,11,10.5,9.7,8.9,7.6,6,4.2,2.4,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.9,1.9,3.1,4.4,5.6,6.6,7.8,8.2,8.7,8.5,8.2,8.1,7.7,7.4,6.5,5.5,4.4,3.2,1.9,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1.8,2.9,4.3,5.5,6.6,7.7,8.8,9.5,9.9,10,9.6,9.3,8.9,8,6.8,5.5,3.6,2.1,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.4,2.7,4,5.2,6.3,7.2,7.9,8.5,8.7,8.9,8.8,8.6,8.1,7.2,6.2,4.9,3.5,2.1,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.2,2.5,4,5.6,7,8.2,8.7,9.5,10.4,10.4,10.4,10.1,9.6,8.9,7.8,6.6,5.1,3.6,2.2,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1.6,2.6,3.8,5.4,7.1,8.5,8.9,9.3,9.3,8.8,8.3,7.7,7,6.4,5.5,4.2,2.9,1.7,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1.6,3,4.5,6.2,7.7,8.6,9.3,9.2,9.4,9.1,9.1,8.6,7.7,6.8,6,5.1,3.6,2.2,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,1.6,2.7,4.2,5.7,6.4,7.2,7.7,7.9,7.9,7.9,8,7.5,6.9,6.3,5.3,4.2,2.9,1.8,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,2,3.5,5,6.5,7.8,8.8,9.5,10,10.1,10.1,9.9,9.5,9,8,6.7,5.3,3.6,1.9,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.1,2.3,3.6,5.1,6.5,7.6,8.4,9.3,9.9,10.3,10.4,10.2,9.7,8.9,7.8,6.4,5.1,3.3,1.7,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,1.9,3.2,4.2,5.4,6.2,6.9,7.3,7.5,7.5,7.7,7.5,7.1,6.3,5.5,4.6,3.5,2.3,1.1,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,1.2,2.1,3.2,4.3,5.5,6.4,7.1,7.6,8,8.3,7.8,7.2,6.2,5.5,4.5,3.3,2.2,1.3,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.9,1.3,1.9,2.3,2.6,2.8,3,2.8,2.8,3.1,3,2.7,2.1,1.9,1.6,1.3,0.9,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.6,2.8,4.2,5.6,6.8,7.6,8,8.7,8.9,9.2,8.9,8.8,8.7,7.9,6.8,5.4,3.7,2,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,2.2,3.9,5.5,7.1,8.3,9.3,10.3,11.3,11.7,11.8,11.4,10.9,10,8.7,7.6,5.9,4.1,2.3,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1.9,3.3,4.8,6.3,7.6,8.5,9.1,9.4,9.3,9.2,8.8,8.3,7.8,7.1,5.9,4.5,3.1,1.6,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1.8,2.8,4,5.3,6.5,7.6,8.3,8.8,9,9.4,9.3,9.4,8.5,7.4,6.7,4.9,3.2,1.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,1.7,3,4.6,6,7.4,8.5,9.5,10.2,10.5,10.4,10.1,9.7,8.7,7.5,6.4,5,3.4,1.8,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,2,3.3,4.6,5.9,7.1,8.1,8.9,9.4,9.7,9.8,9.7,9.2,8.4,7.4,6.2,4.9,3.4,1.8,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1.9,3.2,4.6,6,7.5,8.6,9.6,10.1,10.5,10.7,10.5,10.1,9.1,8.3,7.1,5.4,3.6,1.9,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,2.1,3.5,4.9,6.4,7.9,9.4,10.4,11,11.1,11.2,11,10.3,9.5,8.3,6.9,5.2,3.2,1.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.9,2,3.4,4.9,6.5,7.7,8.3,8.9,9.7,10,10.2,9.8,9.1,8.3,7.3,6.1,4.8,3.3,1.6,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,1.9,3.2,4.6,6,7.3,8.3,9,9.4,9.8,9.8,9.5,9,8.1,7.2,5.8,4.4,2.9,1.4,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,1.2,2.4,3.9,5,6.1,7.2,8.3,8.7,9,8.9,8.8,8.2,7.5,6.7,5.5,4.3,2.9,1.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.7,2.9,4.3,5.8,7.2,8.4,9.6,10.1,10.3,10.2,10,9.2,8.2,7.2,6,4.6,3.1,1.6,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.6,2.8,4.2,5.6,6.9,8,8.8,9.4,9.7,9.7,9.5,9,8.2,7.2,6,4.7,3.2,1.6,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,1.6,2.9,4.3,5.7,7.1,8.3,9.2,9.6,9.8,9.7,9.3,8.8,8,7,5.9,4.6,3.1,1.6,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,1.8,3.1,4.5,6,7.4,8.7,9.7,10.2,10.4,10.4,10,9.5,8.8,7.8,6.5,5,3.3,1.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,1.9,3.3,5,6.6,8.2,9.5,10.6,11.3,11.5,11.3,10.9,10.5,9.6,8.4,7,5.5,3.7,1.9,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.5,2.8,4,5.3,6.5,7.5,8.3,9.1,9.3,9.2,9,8.3,7.5,6.6,5.7,4.2,2.9,1.4,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.5,2.7,4.1,5.4,6.7,7.8,8.7,9.1,8.9,8.8,8.5,8.2,7.4,6.7,5.8,4.4,3,1.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.5,2.7,3.9,5.2,6.5,7.5,8.5,9.1,9.2,9.4,9.3,8.9,8.4,7.4,6.1,4.7,3.1,1.6,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.4,2.6,3.8,5.2,6.5,7.8,8.6,9.2,9.4,9.5,9.2,8.8,8,6.8,5.2,3.9,2.6,1.3,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.4,2.4,3.7,5,6.2,7.2,7.8,8.2,8.5,8.1,8,7.2,6.6,5.8,4.7,3.7,2.4,1.3,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,1.2,2.2,3.5,4.7,6,7.3,8.3,8.6,8.6,8.3,8.2,7.9,7.5,6.7,5.8,4.4,3,1.6,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.9,1.8,2.9,4,5.2,6,6.7,7.2,7.1,7,7.4,6.9,6.2,5.7,5.4,4.2,2.9,1.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.1,2.2,3.5,4.8,5.8,6.8,7.3,8.5,9.1,9.1,8.5,8.2,7.7,6.9,5.5,4.3,3,1.6,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,1,1.9,2.9,3.8,4.9,5.8,6.4,6.7,6.8,6.7,6.1,5.9,5.5,5.1,4.4,3.5,2.4,1.3,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,2,3.1,4.2,5.2,6.4,7.5,8,8,8.2,8,7.4,6.5,5.8,4.9,3.7,2.5,1.4,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.1,1.9,2.9,4.2,5.3,6.3,6.8,6.8,7.7,7.9,7.7,7,6.4,5.5,4.7,3.6,2.3,1.2,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.8,1.7,2.6,3.6,4.4,5.2,5.7,5.7,6,5.9,6.4,6.1,5.5,4.9,4,3,2,1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.8,1.8,2.9,4.1,5.4,6.2,6.7,7.2,8,8.3,8.3,8,7.5,6.6,5.6,4.6,3.2,1.8,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.7,3.1,4.4,5.8,6.9,7.9,8.5,9.2,9.7,10,9.8,9.5,9,7.8,6.7,5.3,3.6,1.8,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,1.2,2.3,3.6,4.8,6.2,7.5,8.4,8.6,8.5,8,7.8,7.8,7.2,6.4,5.4,4.1,2.7,1.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.2,2.2,3.4,4.6,5.9,7.1,8,8.7,9.2,9.3,9.4,9,8.1,7.3,6.1,4.8,3.3,1.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,1.3,2.5,3.7,5.1,6.4,7.4,8.2,8.8,9.1,8.9,8.5,8,7.5,6.6,5.6,4.5,3.1,1.6,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.2,2.2,3.4,4.8,6.2,7.7,8.7,9.2,9.3,9.2,9,8.3,7.5,6.6,5.4,4.2,2.7,1.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.2,2.3,3.5,4.9,6.2,7.5,8.4,8.7,9,9.4,9.1,8.6,7.4,6.2,5.3,3.8,2.5,1.3,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,1.3,2.4,3.7,5.2,6.8,7.9,8.9,9.4,10,10.2,9.9,9.5,8.7,7.6,6.3,4.8,3.3,1.7,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,1.5,2.6,4.1,5.3,6.6,8,8.8,9.5,9.5,9.6,9.2,8.5,7.5,6.9,5.9,4.5,3,1.6,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,1.2,2.3,3.6,4.9,6.2,7.3,8.2,8.8,8.9,9,8.8,8.4,7.6,6.8,5.8,4.5,3,1.6,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.9,1.5,2.2,3,4,5.2,5.4,5.8,6.2,5.9,5.6,5.3,4.6,4.1,3.5,2.8,2.1,1.2,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.9,1.5,2.5,3.6,4.5,5.1,5.8,6.1,6.1,5.9,5.7,5.2,4.6,4,3.2,2.5,1.6,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.9,1.6,2.7,3.6,4.6,5.2,5.8,6.4,6.5,6.5,6.9,6.7,6,5.4,4.6,3.5,2.3,1.2,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1.7,3.1,4.5,6,7.4,8.4,9.1,9.3,9.3,9.1,8.7,8,7.2,6.2,4.8,3.3,1.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.5,2.7,4.3,5.9,7.5,8.9,10,10.9,11.5,11.7,11.7,11.3,10.4,9.2,7.8,6.1,4.1,2.1,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,1.5,2.8,4.2,5.8,7.5,8.9,10,10.9,11.5,11.8,11.9,11.5,10.7,9.6,8.1,6.3,4.2,2.2,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,1,2,3.1,4.4,5.4,6.2,6.6,6.7,6.5,6,5.2,4.6,3.9,3.6,3.2,2.7,2.1,1.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0
